LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default
114000.0,2,2,1,48,1,2,0,-1,-1,-1,94500.0,59100.0,110500.0,44800.0,173300.0,131400.0,11400.0,7000.0,8400.0,4300.0,5600.0,7100.0,0
45000.0,2,4,2,41,1,-1,0,0,0,0,47300.0,22600.0,13700.0,25500.0,23700.0,31500.0,7300.0,11400.0,7300.0,37300.0,30100.0,6800.0,1
124000.0,1,1,2,31,-1,0,0,-1,0,-1,10300.0,42800.0,24300.0,112200.0,64300.0,34800.0,8100.0,26500.0,9200.0,13000.0,11300.0,6200.0,0
107000.0,2,1,2,30,0,0,0,0,0,0,25200.0,43700.0,28600.0,20400.0,54400.0,37900.0,8100.0,8800.0,9800.0,7900.0,19200.0,9700.0,0
97000.0,1,2,1,53,-1,0,2,0,-1,0,11800.0,25100.0,37300.0,108000.0,128400.0,23500.0,14500.0,3000.0,5700.0,8400.0,27200.0,2400.0,0
288000.0,1,2,2,24,2,-1,1,1,0,0,82800.0,16800.0,43200.0,179700.0,50900.0,91400.0,8200.0,19800.0,9400.0,3100.0,5700.0,2800.0,0
165000.0,2,3,2,24,0,2,0,0,0,1,23000.0,55200.0,88700.0,16800.0,30700.0,23600.0,2700.0,6400.0,11800.0,9000.0,7500.0,14900.0,0
360000.0,2,1,2,32,0,-1,-1,2,-1,1,47900.0,71100.0,104700.0,36200.0,94800.0,107600.0,3900.0,6500.0,23900.0,12100.0,20500.0,29700.0,0
91000.0,2,2,2,34,-1,2,-1,0,0,1,41000.0,37600.0,69600.0,37000.0,39600.0,65000.0,15700.0,18900.0,10200.0,4100.0,6200.0,10100.0,1
63000.0,1,2,1,23,-1,2,0,-1,2,-1,31600.0,91000.0,17600.0,31600.0,58800.0,39300.0,9000.0,6700.0,200.0,15900.0,12600.0,3400.0,0
45000.0,2,2,1,46,-1,0,0,0,1,0,59200.0,108100.0,80100.0,19400.0,46700.0,33500.0,6100.0,500.0,8700.0,300.0,2300.0,15800.0,0
245000.0,1,1,2,38,0,1,1,1,1,-1,18300.0,187400.0,12700.0,54500.0,16300.0,43400.0,15900.0,5600.0,74800.0,4500.0,12700.0,10500.0,0
82000.0,1,1,2,62,-1,-1,-1,-1,1,0,23600.0,24400.0,27400.0,17000.0,43400.0,33300.0,46900.0,21300.0,18300.0,23600.0,3300.0,1900.0,0
121000.0,1,1,1,49,0,2,0,3,0,0,48500.0,85600.0,38600.0,126400.0,52700.0,56200.0,1700.0,8800.0,29200.0,8200.0,5100.0,300.0,0
334000.0,2,2,2,24,0,2,-1,0,-1,1,23700.0,66900.0,25100.0,37100.0,31600.0,36800.0,4700.0,10400.0,15800.0,3200.0,3500.0,10200.0,1
240000.0,2,2,2,41,1,0,0,0,-1,-1,48300.0,47500.0,76200.0,30000.0,23200.0,31300.0,3400.0,2100.0,13100.0,14400.0,12200.0,3600.0,0
37000.0,2,2,1,31,0,-1,0,3,-1,-1,76400.0,17600.0,35200.0,42200.0,53500.0,44300.0,5400.0,14000.0,3200.0,9600.0,2700.0,7300.0,0
194000.0,1,3,1,28,0,0,0,-1,0,0,34900.0,67300.0,28300.0,42200.0,58300.0,4000.0,21900.0,26400.0,5000.0,3400.0,40300.0,3100.0,0
147000.0,1,1,2,29,0,0,0,0,0,0,87500.0,156500.0,54300.0,45100.0,50700.0,33900.0,13800.0,5100.0,5500.0,8400.0,1800.0,25800.0,1
345000.0,1,2,1,30,0,0,0,3,0,0,25200.0,64200.0,24000.0,82600.0,58100.0,8000.0,3900.0,9100.0,26100.0,3500.0,9000.0,2000.0,1
94000.0,2,2,1,28,0,0,1,0,-1,2,18300.0,75800.0,19000.0,40500.0,15100.0,42200.0,8500.0,27500.0,11400.0,4600.0,2100.0,7200.0,1
138000.0,1,3,1,28,0,0,0,-1,0,0,95300.0,28400.0,47000.0,63200.0,86300.0,19800.0,1100.0,17100.0,6900.0,28800.0,29000.0,2600.0,0
322000.0,1,2,2,50,0,0,-1,1,1,-1,28900.0,54400.0,5000.0,10500.0,61700.0,72600.0,9000.0,3300.0,9800.0,3100.0,3200.0,15800.0,0
122000.0,2,1,2,40,0,-1,-1,0,-1,0,22000.0,74100.0,50100.0,11700.0,53900.0,104500.0,21300.0,17200.0,2800.0,3200.0,22100.0,38900.0,0
144000.0,1,3,2,31,0,0,0,-1,1,0,37400.0,73700.0,10300.0,11200.0,23100.0,71200.0,2500.0,16500.0,4700.0,14200.0,8400.0,1000.0,0
151000.0,2,3,1,36,0,2,3,0,3,0,48800.0,32000.0,6300.0,27500.0,111400.0,19600.0,5200.0,13800.0,9000.0,14000.0,34400.0,5600.0,0
308000.0,2,1,2,45,0,2,0,2,0,3,75100.0,62800.0,27600.0,15700.0,58000.0,5300.0,4100.0,13500.0,15100.0,2700.0,23100.0,6100.0,1
61000.0,2,3,2,36,0,0,1,0,0,0,25800.0,118500.0,31100.0,62100.0,29900.0,89100.0,2900.0,33600.0,57500.0,16700.0,12500.0,12700.0,0
349000.0,2,3,2,23,-1,0,-1,0,3,3,17300.0,108800.0,16400.0,111400.0,58400.0,13000.0,19700.0,18700.0,9700.0,5400.0,20200.0,22700.0,0
146000.0,2,2,2,43,0,0,0,0,0,1,137600.0,31800.0,43600.0,175700.0,48100.0,38800.0,2600.0,22700.0,29400.0,18900.0,8800.0,10700.0,0
593000.0,2,2,2,35,0,-1,2,0,0,0,46700.0,78900.0,41200.0,23100.0,28800.0,160000.0,12800.0,16700.0,9300.0,13100.0,11000.0,3800.0,0
400000.0,1,1,2,32,0,1,0,0,0,0,36500.0,18000.0,115000.0,13100.0,36800.0,39900.0,24500.0,41200.0,20200.0,17600.0,8300.0,8600.0,0
152000.0,2,1,1,27,0,0,0,2,0,0,98400.0,18900.0,13200.0,62100.0,28800.0,19100.0,5400.0,400.0,1500.0,7500.0,15500.0,4500.0,0
126000.0,1,1,2,63,-1,2,0,0,2,-1,47200.0,28000.0,3700.0,26300.0,56800.0,28400.0,17000.0,6200.0,13500.0,17000.0,25700.0,18200.0,0
80000.0,1,1,1,26,3,3,2,1,0,-1,28200.0,55900.0,110100.0,49300.0,76500.0,87200.0,9900.0,6700.0,4600.0,900.0,4100.0,9600.0,0
106000.0,2,2,1,32,0,0,0,1,1,0,24000.0,31400.0,25600.0,37400.0,37300.0,26100.0,3500.0,12200.0,2800.0,7500.0,8000.0,2100.0,1
38000.0,2,1,2,38,0,0,3,3,0,0,40700.0,112100.0,116100.0,44000.0,94100.0,12200.0,8400.0,14500.0,8600.0,3800.0,21500.0,7800.0,0
10000.0,1,1,2,32,2,-1,0,-1,-1,-1,133000.0,14200.0,8300.0,49600.0,11800.0,108400.0,5000.0,28300.0,17300.0,4400.0,3100.0,4100.0,1
366000.0,2,1,1,45,0,-1,0,-1,1,0,11100.0,59100.0,4700.0,24500.0,48800.0,79300.0,14800.0,17400.0,35400.0,4500.0,4300.0,49500.0,0
176000.0,2,2,2,35,-1,0,0,1,0,1,13000.0,82200.0,71100.0,30700.0,9500.0,26600.0,1300.0,3100.0,4500.0,14400.0,600.0,7800.0,0
205000.0,2,1,1,40,-1,-1,2,0,0,0,32200.0,59700.0,26300.0,54900.0,86800.0,30100.0,7700.0,8900.0,23800.0,200.0,4600.0,25400.0,0
121000.0,2,1,1,35,0,-1,-1,0,0,0,98100.0,76100.0,14600.0,54500.0,134600.0,68700.0,7100.0,8500.0,17700.0,5300.0,17100.0,27200.0,0
89000.0,1,3,2,53,1,0,0,-1,0,-1,59100.0,48000.0,28500.0,65000.0,60600.0,58300.0,11500.0,5700.0,7400.0,13000.0,2500.0,6800.0,0
190000.0,2,1,1,29,1,0,0,0,0,0,89100.0,20100.0,42300.0,36800.0,18100.0,39600.0,24500.0,22100.0,5400.0,15400.0,47400.0,7700.0,0
50000.0,2,2,2,25,0,0,-1,-1,-1,0,124000.0,44500.0,65300.0,19800.0,43500.0,20000.0,6900.0,9400.0,16300.0,2100.0,10900.0,3900.0,0
429000.0,1,3,2,35,0,0,0,1,1,1,28900.0,58600.0,53700.0,81000.0,5500.0,53900.0,6100.0,5100.0,10000.0,16200.0,4200.0,20500.0,0
162000.0,2,1,2,40,1,0,1,0,0,0,21000.0,105500.0,72700.0,34500.0,73100.0,11300.0,24200.0,20900.0,6000.0,16400.0,7500.0,4500.0,0
161000.0,1,2,2,34,1,-1,0,0,-1,0,26400.0,63900.0,19900.0,40600.0,41100.0,23700.0,20700.0,3000.0,10200.0,17000.0,16300.0,1500.0,0
233000.0,1,2,2,39,0,0,0,0,0,0,22100.0,36700.0,32300.0,32000.0,14800.0,139800.0,11600.0,16500.0,8500.0,8800.0,27300.0,9300.0,0
281000.0,2,2,1,34,0,1,2,-1,0,1,29800.0,11900.0,59300.0,53300.0,172400.0,30900.0,38000.0,48800.0,23000.0,1800.0,2400.0,4300.0,0
100000.0,2,3,2,36,3,0,0,0,0,-1,72500.0,29900.0,112000.0,14800.0,45100.0,136600.0,13300.0,14100.0,11400.0,1900.0,5600.0,4800.0,0
39000.0,1,1,2,33,-1,-1,0,0,2,0,11100.0,2000.0,59400.0,117900.0,82900.0,15900.0,8000.0,8300.0,8300.0,25500.0,34600.0,10000.0,0
94000.0,2,2,1,30,2,0,0,2,1,2,36500.0,47700.0,24300.0,63500.0,10600.0,67200.0,2400.0,19300.0,4600.0,16200.0,1700.0,2600.0,0
45000.0,2,2,1,27,0,0,0,-1,-1,0,25700.0,41300.0,89800.0,25200.0,46900.0,18300.0,17700.0,18600.0,7700.0,16200.0,16800.0,8400.0,0
123000.0,2,3,1,30,0,3,0,0,0,1,40400.0,146100.0,67700.0,19700.0,21200.0,14100.0,21900.0,1600.0,7900.0,11900.0,10000.0,5200.0,0
68000.0,2,2,2,31,1,1,0,-1,-1,1,26200.0,33400.0,24800.0,90000.0,32500.0,51400.0,3700.0,5300.0,11800.0,14500.0,12400.0,4400.0,0
188000.0,2,3,2,48,0,-1,0,1,0,2,16900.0,64300.0,19700.0,69100.0,39800.0,53100.0,4200.0,12900.0,8300.0,15200.0,12100.0,42100.0,1
40000.0,2,1,1,26,1,0,0,-1,0,0,112900.0,11000.0,33900.0,106200.0,13300.0,18600.0,8700.0,5000.0,38100.0,6500.0,11300.0,9400.0,1
390000.0,2,1,2,30,0,-1,2,-1,0,0,117700.0,85700.0,15300.0,46100.0,65800.0,74200.0,17100.0,23600.0,11900.0,2500.0,3600.0,10100.0,1
171000.0,1,3,2,38,-1,-1,-1,0,-1,0,89500.0,27100.0,16800.0,89900.0,78300.0,42100.0,20200.0,7300.0,10300.0,23100.0,6800.0,2900.0,0
180000.0,2,1,1,43,0,1,0,1,0,0,32300.0,50400.0,19300.0,43000.0,12400.0,81900.0,5000.0,7800.0,9200.0,21500.0,13400.0,15300.0,1
143000.0,1,2,1,40,3,2,0,1,0,0,7600.0,64400.0,13800.0,22700.0,84100.0,14000.0,17700.0,3500.0,1300.0,25400.0,4900.0,18200.0,0
269000.0,2,1,2,24,0,-1,1,3,0,1,6800.0,11300.0,98900.0,37800.0,54600.0,23700.0,12500.0,4100.0,21900.0,21600.0,2800.0,3000.0,0
136000.0,2,2,2,44,0,0,1,1,0,0,38100.0,3400.0,84200.0,15700.0,18400.0,10900.0,6800.0,5500.0,26500.0,3900.0,11000.0,14800.0,0
113000.0,2,3,1,41,0,-1,1,0,2,3,20700.0,21600.0,33800.0,54900.0,52000.0,33900.0,11600.0,7100.0,10700.0,20500.0,1300.0,18900.0,0
145000.0,2,2,1,28,0,0,0,1,1,-1,64900.0,32400.0,73200.0,24800.0,143400.0,42900.0,10800.0,8200.0,3100.0,6800.0,7300.0,14600.0,0
130000.0,2,2,2,30,0,0,2,0,0,0,34200.0,90600.0,45900.0,57400.0,28900.0,35900.0,16600.0,15100.0,15500.0,1500.0,2500.0,11500.0,0
78000.0,1,3,2,32,0,0,0,-1,0,0,56700.0,44800.0,20700.0,35700.0,55300.0,67600.0,9300.0,5100.0,4900.0,17100.0,10300.0,21200.0,0
344000.0,2,1,1,37,0,0,-1,0,-1,1,134000.0,91300.0,23100.0,48100.0,40300.0,59200.0,7800.0,6600.0,14900.0,8400.0,31800.0,2500.0,0
156000.0,2,2,1,51,0,3,0,1,0,0,107700.0,66600.0,148600.0,10100.0,84700.0,42500.0,12800.0,15400.0,12400.0,14000.0,6600.0,13900.0,1
116000.0,1,2,2,50,0,0,0,0,3,2,101700.0,119400.0,25100.0,39900.0,31000.0,49100.0,23400.0,19500.0,10000.0,4800.0,21200.0,20100.0,0
52000.0,1,1,2,50,0,2,0,0,0,-1,39300.0,119800.0,42700.0,34900.0,28700.0,37000.0,40900.0,3100.0,16000.0,2300.0,9800.0,7000.0,0
14000.0,2,1,1,35,0,-1,0,0,0,0,20200.0,55400.0,119000.0,123200.0,77000.0,18000.0,8900.0,8100.0,14200.0,6100.0,14100.0,4100.0,0
223000.0,1,2,2,38,2,-1,0,0,1,2,16000.0,88800.0,16100.0,48600.0,116600.0,38500.0,5100.0,23400.0,7600.0,2600.0,6000.0,1900.0,0
97000.0,2,2,1,36,0,1,1,0,0,0,35500.0,35400.0,32100.0,49900.0,38500.0,61700.0,9700.0,6900.0,5100.0,15200.0,16800.0,14500.0,1
85000.0,1,4,1,34,0,0,0,3,0,0,18700.0,18500.0,23100.0,7900.0,23400.0,76400.0,18100.0,7000.0,5900.0,3900.0,13000.0,26900.0,0
248000.0,2,1,2,29,0,0,1,-1,-1,2,90600.0,13000.0,9200.0,85300.0,66000.0,62400.0,6400.0,46100.0,8300.0,9400.0,17600.0,25200.0,0
10000.0,2,1,1,52,2,0,0,0,1,-1,57700.0,64000.0,23000.0,15000.0,29800.0,46700.0,8100.0,18500.0,29000.0,13300.0,6600.0,18300.0,0
16000.0,1,2,2,34,0,-1,-1,0,0,2,65500.0,67300.0,20700.0,38000.0,19600.0,27800.0,4700.0,2200.0,23600.0,6600.0,4900.0,11500.0,0
89000.0,1,2,1,22,0,0,1,1,0,0,135400.0,71100.0,58900.0,21100.0,39200.0,58800.0,1700.0,5600.0,14700.0,13900.0,4100.0,300.0,0
139000.0,2,2,1,33,0,-1,0,0,0,0,23100.0,38200.0,71400.0,47700.0,36400.0,115900.0,23400.0,800.0,4100.0,4800.0,3100.0,6200.0,0
73000.0,1,2,1,36,2,1,0,2,0,-1,52100.0,12200.0,41900.0,71500.0,62300.0,57500.0,19100.0,16900.0,2200.0,21600.0,7200.0,12200.0,1
124000.0,2,1,2,38,0,0,0,0,0,1,62700.0,53200.0,38400.0,94400.0,21600.0,67500.0,20600.0,5200.0,8700.0,5700.0,2800.0,13300.0,0
88000.0,1,2,1,37,0,-1,2,0,2,0,10600.0,46100.0,33500.0,127700.0,25200.0,9100.0,25100.0,9400.0,6500.0,5100.0,3400.0,7600.0,0
157000.0,2,2,1,28,0,2,2,0,0,-1,127400.0,36500.0,38500.0,5600.0,79400.0,75100.0,4800.0,13400.0,11500.0,16800.0,28000.0,2900.0,0
62000.0,1,2,2,52,0,2,2,0,-1,0,11200.0,32200.0,21600.0,22700.0,41400.0,3500.0,6800.0,3700.0,3000.0,13000.0,1600.0,18600.0,0
178000.0,1,2,2,33,-1,-1,-1,-1,-1,0,71500.0,24800.0,5200.0,46800.0,56900.0,33600.0,6600.0,2800.0,12800.0,15400.0,22100.0,9200.0,0
30000.0,1,1,2,42,0,0,2,-1,0,-1,49300.0,112700.0,51200.0,146100.0,16900.0,41600.0,600.0,17300.0,13200.0,6100.0,4600.0,300.0,0
85000.0,1,2,2,38,1,0,0,0,0,-1,69300.0,25900.0,38300.0,49600.0,100200.0,25400.0,6000.0,1500.0,10000.0,200.0,17200.0,19400.0,0
216000.0,2,3,2,25,1,-1,-1,-1,0,0,72900.0,59600.0,71700.0,40100.0,11200.0,66100.0,43900.0,2800.0,5500.0,23500.0,9100.0,12500.0,0
391000.0,2,1,2,33,-1,-1,0,0,0,-1,155900.0,11300.0,65300.0,13900.0,46000.0,50400.0,8000.0,13400.0,3400.0,16600.0,2400.0,13700.0,0
307000.0,1,1,3,43,0,1,2,0,1,0,12900.0,12300.0,31400.0,8500.0,55200.0,16600.0,14500.0,6400.0,15900.0,22500.0,23500.0,30900.0,0
51000.0,2,1,1,32,-1,0,0,1,0,1,48000.0,19800.0,46100.0,58600.0,62200.0,17700.0,3800.0,13000.0,21900.0,2900.0,3400.0,9600.0,1
133000.0,2,1,1,35,1,0,-1,0,-1,0,47700.0,44800.0,64600.0,87900.0,45900.0,86300.0,7100.0,3800.0,6200.0,3600.0,18300.0,5800.0,0
216000.0,1,3,2,37,3,0,0,0,2,0,30400.0,10400.0,26700.0,44100.0,30000.0,87100.0,14200.0,11000.0,38000.0,6100.0,27400.0,2000.0,1
144000.0,2,3,1,32,2,0,2,0,0,0,62400.0,57200.0,107500.0,33000.0,93000.0,48300.0,8000.0,41900.0,2200.0,19300.0,14200.0,4000.0,0
54000.0,1,2,2,40,1,0,0,0,-1,0,40100.0,31400.0,90100.0,47100.0,56300.0,99300.0,9400.0,16400.0,2100.0,15800.0,21600.0,12300.0,0
43000.0,2,2,2,33,0,0,0,3,1,0,6600.0,41700.0,140000.0,8700.0,104600.0,28900.0,9800.0,8200.0,9900.0,16000.0,26600.0,2400.0,0
50000.0,1,1,2,32,-1,-1,-1,-1,3,-1,44500.0,33200.0,141600.0,39700.0,105000.0,5600.0,4600.0,8500.0,1600.0,24200.0,8000.0,59200.0,0
360000.0,2,2,2,46,0,0,-1,-1,0,-1,37900.0,34200.0,95000.0,107900.0,35800.0,34900.0,700.0,4300.0,15600.0,22300.0,12600.0,10500.0,0
177000.0,2,2,1,40,0,-1,0,2,-1,0,49400.0,45900.0,22100.0,92300.0,14500.0,63400.0,3300.0,9800.0,5900.0,14100.0,17500.0,19400.0,1
134000.0,2,1,2,26,2,2,0,0,0,0,27100.0,41400.0,21700.0,38600.0,66600.0,78800.0,3200.0,4300.0,2200.0,1800.0,12800.0,12100.0,1
254000.0,1,2,2,30,3,-1,-1,0,-1,1,33900.0,63900.0,96700.0,53600.0,24900.0,103200.0,15900.0,3500.0,1800.0,100.0,15400.0,9800.0,1
143000.0,2,3,2,38,0,2,2,0,-1,0,50800.0,173700.0,71700.0,31200.0,24700.0,91200.0,2700.0,6200.0,3800.0,3400.0,5600.0,11300.0,0
154000.0,1,3,1,43,0,2,0,-1,0,-1,19400.0,21800.0,44600.0,57900.0,21200.0,7500.0,17900.0,22400.0,41200.0,6900.0,6100.0,5600.0,0
117000.0,2,1,2,27,2,0,-1,0,0,-1,34500.0,19200.0,58500.0,54700.0,54900.0,168600.0,2900.0,9200.0,17600.0,5000.0,17600.0,44700.0,0
22000.0,2,3,2,43,-1,0,2,0,2,0,42400.0,80000.0,21600.0,62100.0,20800.0,8400.0,42700.0,40800.0,10400.0,1700.0,20600.0,7400.0,0
61000.0,2,2,1,42,-1,-1,0,-1,0,0,87700.0,38200.0,47100.0,39700.0,24500.0,39400.0,17600.0,46800.0,10200.0,31900.0,7000.0,14600.0,0
90000.0,2,2,1,39,1,0,0,1,0,2,34600.0,85000.0,64500.0,22400.0,32600.0,43800.0,35700.0,6500.0,4600.0,10800.0,22800.0,5700.0,0
220000.0,1,1,2,27,0,-1,0,1,0,0,67600.0,74400.0,95900.0,94300.0,82000.0,99700.0,21200.0,11300.0,11100.0,13200.0,18300.0,20500.0,0
246000.0,1,2,1,29,0,0,-1,0,0,-1,96500.0,14600.0,66300.0,28600.0,14700.0,56600.0,17400.0,13200.0,12500.0,6500.0,21400.0,2500.0,0
25000.0,1,1,2,37,0,-1,0,1,0,-1,28200.0,29500.0,33000.0,109700.0,72400.0,22300.0,3900.0,19500.0,2100.0,44400.0,4000.0,53300.0,1
74000.0,1,2,1,42,2,0,0,0,0,3,7400.0,39500.0,55600.0,80500.0,53200.0,37100.0,9000.0,4900.0,2900.0,8800.0,20600.0,10600.0,0
120000.0,1,1,1,39,1,0,-1,-1,0,0,3700.0,8800.0,27400.0,191800.0,21200.0,72600.0,4400.0,27700.0,11700.0,20700.0,9800.0,6900.0,0
42000.0,1,1,1,31,0,-1,-1,1,2,0,11800.0,135800.0,75000.0,98500.0,111900.0,18700.0,13700.0,800.0,6600.0,5400.0,8200.0,37100.0,0
209000.0,1,2,1,38,-1,2,3,-1,0,-1,56500.0,8800.0,57600.0,68500.0,84800.0,36800.0,7600.0,11800.0,4400.0,4100.0,1800.0,33400.0,0
273000.0,2,2,1,62,-1,2,-1,0,0,0,52100.0,45600.0,5200.0,68100.0,48100.0,81300.0,5500.0,22400.0,11300.0,22700.0,15600.0,7600.0,0
681000.0,1,2,1,21,-1,0,1,0,-1,1,124900.0,20100.0,64900.0,10400.0,48900.0,48800.0,4200.0,13600.0,25600.0,5000.0,40200.0,10700.0,0
115000.0,2,2,2,33,-1,0,0,0,-1,0,27500.0,17200.0,72100.0,42300.0,106000.0,32600.0,22200.0,12200.0,20400.0,6500.0,20800.0,13700.0,0
120000.0,1,3,2,27,0,0,-1,2,2,-1,60700.0,20700.0,24100.0,35500.0,85000.0,53700.0,24500.0,6400.0,9100.0,16900.0,5000.0,31100.0,0
314000.0,1,1,1,33,-1,0,0,0,0,2,29300.0,11900.0,103300.0,65200.0,34700.0,43100.0,15700.0,7200.0,19900.0,4600.0,5900.0,7800.0,0
287000.0,1,1,2,41,-1,0,-1,2,-1,0,11900.0,48700.0,63100.0,36800.0,32300.0,30000.0,4200.0,13700.0,4600.0,10400.0,13700.0,12500.0,0
198000.0,1,1,1,23,0,0,0,1,-1,3,60400.0,32500.0,52900.0,56600.0,14400.0,35200.0,6900.0,2000.0,14600.0,17800.0,3800.0,28700.0,0
81000.0,1,2,1,40,1,0,-1,3,0,0,6100.0,22400.0,21200.0,6800.0,93500.0,99600.0,9400.0,18500.0,12300.0,9000.0,12000.0,5200.0,1
76000.0,2,2,2,35,0,0,0,1,1,0,28700.0,52600.0,45100.0,23600.0,28400.0,27300.0,25900.0,24800.0,21300.0,4800.0,900.0,26000.0,1
106000.0,1,2,1,26,2,0,3,0,1,0,11600.0,14200.0,23000.0,41700.0,78000.0,28900.0,24600.0,25300.0,22900.0,1000.0,1300.0,11700.0,0
139000.0,1,2,1,35,3,0,0,1,0,0,79700.0,55100.0,3800.0,17900.0,19400.0,18600.0,6500.0,22100.0,5400.0,22600.0,25800.0,17100.0,0
175000.0,2,2,1,25,2,0,2,0,0,0,193500.0,41000.0,10800.0,26700.0,38600.0,35900.0,3100.0,7400.0,12000.0,4000.0,9600.0,6600.0,0
189000.0,1,2,2,33,-1,0,0,1,2,1,41400.0,104800.0,48400.0,48700.0,7000.0,62100.0,18000.0,11400.0,2000.0,400.0,6500.0,14600.0,1
148000.0,1,1,1,43,0,1,0,-1,0,0,55100.0,14500.0,35700.0,25300.0,66700.0,23800.0,6900.0,9700.0,3100.0,8200.0,16400.0,4400.0,0
92000.0,2,2,2,23,1,0,2,0,-1,0,71100.0,110500.0,39400.0,58600.0,95300.0,29400.0,1200.0,4000.0,5200.0,19500.0,7600.0,6600.0,0
22000.0,1,1,2,33,-1,0,-1,0,-1,-1,39100.0,8400.0,66500.0,17300.0,33900.0,57800.0,11700.0,6600.0,11400.0,14400.0,1500.0,7300.0,0
211000.0,2,1,2,48,0,1,0,3,0,0,91800.0,110600.0,75200.0,17000.0,4900.0,12000.0,31600.0,10200.0,5200.0,43100.0,4000.0,10700.0,0
140000.0,1,1,2,35,0,0,0,0,-1,3,73200.0,14600.0,88500.0,83500.0,78300.0,119800.0,29200.0,4300.0,17900.0,13600.0,3600.0,3600.0,0
131000.0,2,2,1,42,0,-1,0,1,0,0,6900.0,35000.0,6200.0,20500.0,39700.0,36100.0,23900.0,6000.0,10500.0,13500.0,2800.0,7600.0,0
107000.0,2,1,2,33,3,0,0,1,0,3,28200.0,54700.0,45800.0,80600.0,16300.0,31400.0,8600.0,28600.0,15900.0,20100.0,27600.0,15000.0,0
541000.0,2,1,2,24,0,0,0,-1,0,0,39500.0,53600.0,39600.0,42100.0,53100.0,29400.0,1900.0,22500.0,8400.0,17800.0,24900.0,15600.0,0
326000.0,1,2,1,21,3,-1,0,2,0,-1,43700.0,40400.0,48900.0,10300.0,38800.0,126600.0,23800.0,24600.0,16700.0,12700.0,1500.0,3900.0,0
220000.0,1,1,1,31,1,0,3,1,1,3,101800.0,20400.0,26500.0,71500.0,40000.0,37000.0,12200.0,12200.0,5400.0,8000.0,5800.0,37700.0,0
182000.0,1,2,1,55,2,-1,1,0,0,0,17100.0,46400.0,108100.0,105200.0,20600.0,89900.0,22100.0,3800.0,12100.0,31100.0,23900.0,4500.0,0
146000.0,2,3,2,34,-1,0,2,2,3,0,70100.0,19900.0,35100.0,61800.0,39200.0,21600.0,3800.0,300.0,400.0,18500.0,10900.0,8800.0,0
59000.0,2,2,1,30,0,0,0,0,0,-1,12800.0,68200.0,47600.0,117500.0,46900.0,38600.0,1700.0,100.0,37000.0,7600.0,16900.0,21600.0,0
96000.0,2,2,1,37,-1,0,1,0,1,0,91700.0,42800.0,83600.0,62100.0,63300.0,18100.0,2400.0,7500.0,5800.0,4800.0,12500.0,5400.0,0
301000.0,1,1,1,29,0,-1,0,-1,2,-1,59800.0,78600.0,94500.0,5700.0,26100.0,10000.0,7200.0,8000.0,4900.0,30200.0,14100.0,1200.0,0
137000.0,2,2,2,35,2,-1,1,0,0,1,28200.0,28900.0,113900.0,109300.0,51500.0,51700.0,13800.0,20300.0,5000.0,26000.0,4300.0,21600.0,0
332000.0,2,1,1,37,3,0,1,0,2,0,45400.0,24200.0,111400.0,46200.0,85500.0,34900.0,3100.0,18900.0,15800.0,28600.0,15700.0,15000.0,0
147000.0,2,1,1,23,0,-1,3,0,-1,0,38300.0,54000.0,37000.0,57700.0,69200.0,85400.0,17800.0,20500.0,16000.0,2600.0,7100.0,800.0,0
17000.0,2,4,2,47,-1,-1,1,0,0,0,8500.0,59400.0,38700.0,30700.0,44000.0,26000.0,23600.0,1700.0,500.0,9400.0,10900.0,11500.0,0
213000.0,2,1,1,36,-1,0,3,3,-1,0,114300.0,12800.0,40800.0,10800.0,13900.0,50300.0,14000.0,4700.0,12800.0,11000.0,3700.0,2600.0,0
142000.0,2,2,1,49,-1,3,-1,-1,0,0,56600.0,6000.0,159600.0,47000.0,18800.0,46700.0,29400.0,4500.0,24700.0,5800.0,11900.0,6800.0,0
572000.0,1,2,1,29,0,0,0,0,2,0,107800.0,24300.0,85700.0,82200.0,67600.0,57000.0,4400.0,16600.0,600.0,13900.0,17000.0,21700.0,0
115000.0,1,3,2,28,1,0,0,0,-1,-1,13900.0,23400.0,109500.0,17200.0,107200.0,10900.0,7000.0,11300.0,5900.0,16900.0,1800.0,9900.0,0
105000.0,1,2,2,30,0,3,-1,0,0,0,22000.0,8300.0,24000.0,37200.0,176600.0,65700.0,7300.0,30400.0,16800.0,19900.0,5800.0,18600.0,1
103000.0,1,3,2,28,0,0,3,-1,1,3,96800.0,97400.0,45300.0,128300.0,34600.0,144100.0,12800.0,11700.0,3600.0,1900.0,29300.0,24600.0,1
85000.0,2,2,1,46,0,0,-1,0,2,-1,22800.0,15700.0,50700.0,32600.0,55400.0,132200.0,9400.0,8400.0,1400.0,24800.0,11400.0,15400.0,0
298000.0,2,1,2,37,-1,-1,0,-1,-1,3,34000.0,30300.0,29900.0,124900.0,46200.0,57600.0,9000.0,10800.0,20900.0,11900.0,7700.0,8100.0,0
